Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.1.2-0-10.0.2.3-0-1-1776966293994,10.0.1.2,0,10.0.2.3,0,1,1776966293.994089,1e-06,1,0,98,0,98,98,98,0.0,0.0,0.0,0.0,0.0,98000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,98,98,98,0.0,0.0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98,0,0,0,0,1,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-33578-10.0.2.3-80-6-1776966293994,10.0.1.2,33578,10.0.2.3,80,6,1776966293.9944072,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-0-10.0.2.3-0-1-1776966294000,10.0.1.2,0,10.0.2.3,0,1,1776966294.0001972,0.007448673248291016,2,0,196,0,98,98,98,0.0,0.0,0.0,0.0,0.0,26313.410921195828,268.5041930734268,0.007448673248291016,0.0,0.007448673248291016,0.007448673248291016,0.007448673248291016,0.007448673248291016,0.0,0.007448673248291016,0.007448673248291016,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68,0,268.5041930734268,0.0,98,98,98,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,196,0,0,0,0,2,98,0.007448673248291016,0.0,0.007448673248291016,0.007448673248291016,0.0,0.0,0.0,0.0,benign
10.0.1.2-33578-10.0.2.3-80-6-1776966294000,10.0.1.2,33578,10.0.2.3,80,6,1776966294.0004818,0.007700920104980469,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,19218.482724458205,259.70922600619195,0.007700920104980469,0.0,0.007700920104980469,0.007700920104980469,0.007700920104980469,0.007700920104980469,0.0,0.007700920104980469,0.007700920104980469,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,259.70922600619195,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.007700920104980469,0.0,0.007700920104980469,0.007700920104980469,0.0,0.0,0.0,0.0,benign
10.0.3.6-46132-10.0.2.4-8080-6-1776966294000,10.0.3.6,46132,10.0.2.4,8080,6,1776966294.0007584,0.007989645004272461,2,0,148,0,74,74,74,0.0,0.0,0.0,0.0,0.0,18523.97696278834,250.32401301065323,0.007989645004272461,0.0,0.007989645004272461,0.007989645004272461,0.007989645004272461,0.007989645004272461,0.0,0.007989645004272461,0.007989645004272461,0.0,0.0,0.0,0.0,0.0,0,0,0,0,148,0,250.32401301065323,0.0,74,74,74,0.0,0,0,2,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,0,0,0,74,0.007989645004272461,0.0,0.007989645004272461,0.007989645004272461,0.0,0.0,0.0,0.0,benign
10.0.3.5-58960-10.0.2.4-5201-6-1776966294001,10.0.3.5,58960,10.0.2.4,5201,6,1776966294.0018184,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-0-10.0.2.4-0-1-1776966294005,10.0.1.1,0,10.0.2.4,0,1,1776966294.0056627,1e-06,1,0,98,0,98,98,98,0.0,0.0,0.0,0.0,0.0,98000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,34,0,1000000.0,0.0,98,98,98,0.0,0.0,0,0,0,0,0,0,0,0,0.0,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98,0,0,0,0,1,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-54416-10.0.2.4-5201-6-1776966294006,10.0.1.1,54416,10.0.2.4,5201,6,1776966294.0061731,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.2-48392-10.0.2.4-5201-6-1776966294006,10.0.1.2,48392,10.0.2.4,5201,6,1776966294.0067396,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.1.1-46058-10.0.2.3-80-6-1776966294007,10.0.1.1,46058,10.0.2.3,80,6,1776966294.0072396,1e-06,1,0,74,0,74,74,74,0.0,0.0,0.0,0.0,0.0,74000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,1000000.0,0.0,74,74,74,0.0,0.0,0,1,0,0,0,0,0,0,0.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74,0,0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
10.0.3.6-0-10.0.2.3-0-1-1776966337359,10.0.3.6,0,10.0.2.3,0,1,1776966337.3596973,0.035337209701538086,41,0,1722,0,42,42,42,0.0,0.0,0.0,0.0,0.0,48730.50290456432,1160.2500691562932,0.0008834302425384521,0.0011548537861861647,0.006403923034667969,0.0002446174621582031,0.035337209701538086,0.0008834302425384521,0.0011548537861861647,0.006403923034667969,0.0002446174621582031,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1394,0,1160.2500691562932,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,1722,0,0,0,0,41,42,0.035337209701538086,0.0,0.035337209701538086,0.035337209701538086,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966337405,10.0.3.6,0,10.0.2.3,0,1,1776966337.4057696,0.09420251846313477,124,0,5208,0,42,42,42,0.0,0.0,0.0,0.0,0.0,55285.14614010134,1316.313003335746,0.0007658741338466242,0.0009234330488063021,0.00522923469543457,0.00024318695068359375,0.09420251846313477,0.0007658741338466242,0.0009234330488063021,0.00522923469543457,0.00024318695068359375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4216,0,1316.313003335746,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,5208,0,0,0,0,124,42,0.09420251846313477,0.0,0.09420251846313477,0.09420251846313477,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966337500,10.0.3.6,0,10.0.2.3,0,1,1776966337.5004542,0.09906792640686035,130,0,5460,0,42,42,42,0.0,0.0,0.0,0.0,0.0,55113.700246196946,1312.2309582427843,0.0007679684217586074,0.0011688106902442257,0.009732961654663086,0.00024366378784179688,0.09906792640686035,0.0007679684217586074,0.0011688106902442257,0.009732961654663086,0.00024366378784179688,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4420,0,1312.2309582427843,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,5460,0,0,0,0,130,42,0.09906792640686035,0.0,0.09906792640686035,0.09906792640686035,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966337609,10.0.3.6,0,10.0.2.3,0,1,1776966337.6094346,0.08701705932617188,143,0,6006,0,42,42,42,0.0,0.0,0.0,0.0,0.0,69020.9488404717,1643.3559247731357,0.0006127961924378301,0.0013672190292379743,0.012904882431030273,0.000240325927734375,0.08701705932617188,0.0006127961924378301,0.0013672190292379743,0.012904882431030273,0.000240325927734375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4862,0,1643.3559247731357,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,6006,0,0,0,0,143,42,0.08701705932617188,0.0,0.08701705932617188,0.08701705932617188,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966337746,10.0.3.6,0,10.0.2.3,0,1,1776966337.7463226,0.05097007751464844,96,0,4032,0,42,42,42,0.0,0.0,0.0,0.0,0.0,79105.23578939491,1883.457994985593,0.0005365271317331414,0.0009690448261904706,0.0070536136627197266,0.00024366378784179688,0.05097007751464844,0.0005365271317331414,0.0009690448261904706,0.0070536136627197266,0.00024366378784179688,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3264,0,1883.457994985593,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,4032,0,0,0,0,96,42,0.05097007751464844,0.0,0.05097007751464844,0.05097007751464844,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966337805,10.0.3.6,0,10.0.2.3,0,1,1776966337.8059072,0.09376144409179688,124,0,5208,0,42,42,42,0.0,0.0,0.0,0.0,0.0,55545.21957768827,1322.505228040197,0.0007622881633479421,0.0019846114582061066,0.018896818161010742,0.0002434253692626953,0.09376144409179688,0.0007622881633479421,0.0019846114582061066,0.018896818161010742,0.0002434253692626953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4216,0,1322.505228040197,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,5208,0,0,0,0,124,42,0.09376144409179688,0.0,0.09376144409179688,0.09376144409179688,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966337901,10.0.3.6,0,10.0.2.3,0,1,1776966337.9010258,0.0967705249786377,116,0,4872,0,42,42,42,0.0,0.0,0.0,0.0,0.0,50345.90854059647,1198.71210810944,0.0008414828259011973,0.003243811382061026,0.03469538688659668,0.00024390220642089844,0.0967705249786377,0.0008414828259011973,0.003243811382061026,0.03469538688659668,0.00024390220642089844,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3944,0,1198.71210810944,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,4872,0,0,0,0,116,42,0.0967705249786377,0.0,0.0967705249786377,0.0967705249786377,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966338003,10.0.3.6,0,10.0.2.3,0,1,1776966338.0036206,0.09635400772094727,141,0,5922,0,42,42,42,0.0,0.0,0.0,0.0,0.0,61460.85814251567,1463.3537652979924,0.0006882429122924804,0.0016441081683201788,0.015288352966308594,0.0002396106719970703,0.09635400772094727,0.0006882429122924804,0.0016441081683201788,0.015288352966308594,0.0002396106719970703,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4794,0,1463.3537652979924,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,5922,0,0,0,0,141,42,0.09635400772094727,0.0,0.09635400772094727,0.09635400772094727,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966338100,10.0.3.6,0,10.0.2.3,0,1,1776966338.100446,0.08248639106750488,123,0,5166,0,42,42,42,0.0,0.0,0.0,0.0,0.0,62628.512814583795,1491.1550670139,0.0006761179595697122,0.0012683787736408154,0.010474205017089844,0.0002434253692626953,0.08248639106750488,0.0006761179595697122,0.0012683787736408154,0.010474205017089844,0.0002434253692626953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4182,0,1491.1550670139,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,5166,0,0,0,0,123,42,0.08248639106750488,0.0,0.08248639106750488,0.08248639106750488,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966338208,10.0.3.6,0,10.0.2.3,0,1,1776966338.208912,0.08904361724853516,168,0,7056,0,42,42,42,0.0,0.0,0.0,0.0,0.0,79242.06381132924,1886.7158050316486,0.00053319531286548,0.0009917139155233108,0.0073697566986083984,0.00023889541625976562,0.08904361724853516,0.00053319531286548,0.0009917139155233108,0.0073697566986083984,0.00023889541625976562,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5712,0,1886.7158050316486,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,7056,0,0,0,0,168,42,0.08904361724853516,0.0,0.08904361724853516,0.08904361724853516,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966338303,10.0.3.6,0,10.0.2.3,0,1,1776966338.3033292,0.09635615348815918,154,0,6468,0,42,42,42,0.0,0.0,0.0,0.0,0.0,67125.96721489953,1598.237314640465,0.0006297787809683606,0.0011201059802251818,0.009945392608642578,0.0002391338348388672,0.09635615348815918,0.0006297787809683606,0.0011201059802251818,0.009945392608642578,0.0002391338348388672,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5236,0,1598.237314640465,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,6468,0,0,0,0,154,42,0.09635615348815918,0.0,0.09635615348815918,0.09635615348815918,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966338400,10.0.3.6,0,10.0.2.3,0,1,1776966338.4001203,0.08909010887145996,134,0,5628,0,42,42,42,0.0,0.0,0.0,0.0,0.0,63171.99598577358,1504.0951425184187,0.0006698504426425561,0.0017920391468357456,0.016466617584228516,0.0002372264862060547,0.08909010887145996,0.0006698504426425561,0.0017920391468357456,0.016466617584228516,0.0002372264862060547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4556,0,1504.0951425184187,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,5628,0,0,0,0,134,42,0.08909010887145996,0.0,0.08909010887145996,0.08909010887145996,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966338508,10.0.3.6,0,10.0.2.3,0,1,1776966338.508206,0.08868265151977539,144,0,6048,0,42,42,42,0.0,0.0,0.0,0.0,0.0,68198.23151827337,1623.767417101747,0.0006201584022361915,0.0014165783237237329,0.010473489761352539,0.0002415180206298828,0.08868265151977539,0.0006201584022361915,0.0014165783237237329,0.010473489761352539,0.0002415180206298828,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4896,0,1623.767417101747,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,6048,0,0,0,0,144,42,0.08868265151977539,0.0,0.08868265151977539,0.08868265151977539,0.0,0.0,0.0,0.0,dos
10.0.3.6-0-10.0.2.3-0-1-1776966338601,10.0.3.6,0,10.0.2.3,0,1,1776966338.6018908,0.09780740737915039,111,0,4662,0,42,42,42,0.0,0.0,0.0,0.0,0.0,47665.10149816934,1134.883369004032,0.0008891582489013672,0.0031629403370271453,0.03131675720214844,0.0002384185791015625,0.09780740737915039,0.0008891582489013672,0.0031629403370271453,0.03131675720214844,0.0002384185791015625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3774,0,1134.883369004032,0.0,42,42,42,0.0,0,0,0,0,0,0,0,0,0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,4662,0,0,0,0,111,42,0.09780740737915039,0.0,0.09780740737915039,0.09780740737915039,0.0,0.0,0.0,0.0,dos
